baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	UniprotID
scpB	0.000122106506813776	0.00196021385722906	0.147731445271803	0	1	1	WP_000093856.1
rluB	0.000297465217228595	-0.0605800395021199	0.134252508793647	0	1	1	WP_001291249.1
bioD	3.91573930591122e-05	0.107054462713408	0.178445971332774	0	1	1	WP_000016597.1
bioC	3.78769406506355e-05	0.272666329347401	0.17592346668902	0	1	1	WP_000055882.1
ABUW_RS15145	7.27039692388839e-05	0.162566058378509	0.178917686986513	0	1	1	WP_000054321.1
bioA	0.00020711009606181	0.0729862116421479	0.152040607900532	0	1	1	WP_000131442.1
ABUW_RS15155	9.45154245388777e-05	0.0528426814593337	0.170303757789318	0	1	1	WP_000776120.1
otsB	8.48630374827905e-05	0.317907956424772	0.210569734146484	0	1	1	WP_001064773.1
ABUW_RS15165	0.0012575528582936	0.115447910629145	0.133189802534143	0	1	1	WP_000040106.1
ABUW_RS15170	0.000619679799825677	-0.0277423985311079	0.144224012615608	0	1	1	WP_001992131.1
ligA	0.000146058757107631	0.178850980237426	0.142788046378991	0	1	1	WP_001018842.1
ABUW_RS15185	0.000208513465922423	0.183447318180886	0.149689170906261	0	1	1	WP_000405207.1
smc	0.000161183952693259	0.111954760921882	0.140720701386164	0	1	1	WP_001239986.1
ABUW_RS15195	2.9385691162738e-05	0.182223243788112	0.205263135765752	0	1	1	WP_001047228.1
ABUW_RS15200	4.20008566685777e-05	0.0798071895100854	0.176985198617128	0	1	1	WP_000420180.1
ABUW_RS15205	5.84081647793436e-05	0.0767023678208889	0.154662567315905	0	1	1	WP_000362827.1
ABUW_RS15210	4.93682193784076e-05	0.121180395766041	0.17252033840196	0	1	1	WP_000839416.1
ffh	0.000378717517679301	-0.0248094314369537	0.128898210201504	0	1	1	WP_000460625.1
ccsA	0.000117906386312507	0.0629783293742453	0.149133479428889	0	1	1	WP_000624642.1
ABUW_RS15225	9.59464796362969e-05	0.13175648891873	0.154697133237246	0	1	1	WP_001984199.1
ABUW_RS15230	0.00020030728380511	0.307702586014073	0.184823552106231	0	1	1	WP_000791882.1
ABUW_RS15235	0.000577587554194349	0.284118957881687	0.158094530789466	0	1	1	WP_001038901.1
ABUW_RS15240	0.000195513806417723	0.379078720190558	0.1906853464158	0	1	1	WP_000724344.1
ABUW_RS15245	0.000878389514420271	0.214636878165467	0.164446514399215	0	1	1	WP_000209696.1
ABUW_RS15250	0.000612534398219299	0.175815169654635	0.147771047829323	0	1	1	WP_001248745.1
dcd	0.000448885353112788	0.206923512657218	0.156365761080138	0	1	1	WP_000985728.1
ABUW_RS15260	0.000365073225715114	0.390176636756014	0.160868014273794	0	1	1	WP_000626777.1
ABUW_RS15265	4.61038040821452e-05	0.108402805664161	0.182576676395991	0	1	1	WP_000605098.1
ABUW_RS15270	0.000108086386325098	0.148694079074092	0.161317212512359	0	1	1	WP_001159880.1
apbC	0.000401626050535459	0.0227372795521056	0.144684715671727	0	1	1	WP_000118707.1
ABUW_RS15280	0.000272456610440795	-0.120557551104254	0.223992026876797	0	1	1	WP_000206132.1
metG	0.000281422310885012	-0.0392840781850916	0.136036483875933	0	1	1	WP_001226776.1
ABUW_RS15290	8.63623988724275e-06	-0.28275290599003	0.264903850656005	0	1	1	WP_000735804.1
ABUW_RS15295	3.26878258873027e-05	-0.0330089124113816	0.1908723601837	0	1	1	WP_000463103.1
ABUW_RS15300	1.91284608482158e-05	0.230162823118343	0.212160490017452	0	1	1	WP_000044599.1
ABUW_RS15305	9.43106586104665e-05	0.0615306071106699	0.158763132691461	0	1	1	WP_000047790.1
ABUW_RS15310	0.000104645680492746	0.0934038592223978	0.144192734398951	0	1	1	WP_001278637.1
ABUW_RS15315	8.99296234340948e-05	0.137124378318643	0.170235918805576	0	1	1	WP_000459519.1
ABUW_RS15320	0.000249323416095718	0.0533236561213985	0.143393384585475	0	1	1	WP_000071499.1
ABUW_RS20305	3.8171627711762e-05	0.0866937106043686	0.188347071699704	0	1	1	WP_000742883.1
ABUW_RS15330	0.00235094348535607	-0.0820937721742552	0.174517837891447	0	1	1	WP_001001666.1
ABUW_RS15335	0.000103659535876796	0.0129726653715179	0.182762747130169	0	1	1	WP_000543705.1
ABUW_RS15340	0.000307412750677543	0.122820014612808	0.177762673764558	0	1	1	WP_002000170.1
ABUW_RS15345	0.000441305888578737	0.124665724339398	0.168825104364951	0	1	1	WP_000021172.1
gigC	0.00043018088905897	0.140864553503291	0.148876959544661	0	1	1	WP_001242992.1
ABUW_RS15355	7.10746908035677e-05	0.0835945025343496	0.180181587028294	0	1	1	WP_000242892.1
ABUW_RS15360	4.56977500480143e-05	0.0978007591772297	0.171663660013905	0	1	1	WP_000806837.1
upp	0.000156028931811026	0.000416800228213236	0.142908173669465	0	1	1	WP_001007343.1
nuoN	0.000688983934674879	-0.0805065302550807	0.16531609485088	0	1	1	WP_001011955.1
nuoM	0.000656086719786185	-0.156823113000485	0.165913971648525	0	1	1	WP_000429844.1
nuoL	0.000658514646535355	-0.0555743863225285	0.168631835154335	0	1	1	WP_000121137.1
nuoK	8.10850121438547e-05	-0.0157914003182168	0.213755667335601	0	1	1	WP_000529822.1
nuoJ	0.000156049817291579	-0.139377327681964	0.185822583489218	0	1	1	WP_012578792.1
nuoI	0.00023825844169587	-0.144912929019743	0.175075304935546	0	1	1	WP_000276693.1
nuoH	0.000490714049301441	-0.146066072532725	0.171031307297736	0	1	1	WP_001070988.1
nuoG	0.00129818135716535	-0.0570811510106329	0.133232825862824	0	1	1	WP_000190957.1
nuoF	0.00058577239684682	-0.0154085702164509	0.134566228455111	0	1	1	WP_001091098.1
nuoE	0.00016535035086024	-0.0698728026692666	0.164897372982335	0	1	1	WP_000973142.1
nuoC	0.00102598897267894	0.0554264665230522	0.124509958271791	0	1	1	WP_000852150.1
ABUW_RS15425	0.00044464843450597	0.0118725824981243	0.131388034010331	0	1	1	WP_000878003.1
ndhC	0.000362620575516289	0.0392940958710954	0.134810019116657	0	1	1	WP_001274552.1
ABUW_RS15435	9.98461524762135e-05	0.151437636485986	0.164458568713227	0	1	1	WP_001147042.1
ABUW_RS15440	7.99067934428277e-05	0.0967028318474792	0.198346249411995	0	1	1	WP_001047855.1
bfmS	0.00030986292788435	0.120521443499957	0.133403352557609	0	1	1	WP_001985884.1
bfmR	0.000405320979421327	0.0224724061192684	0.162016934931673	0	1	1	WP_000076440.1
ABUW_RS15455	9.72237705674894e-07	0.688765622783903	0.442308978572869	0	1	1	WP_000143214.1
ABUW_RS15460	0.0018178586326584	-0.225758169288805	0.142245592222324	0	1	1	WP_000111540.1
ABUW_RS15465	1.08014282554894e-05	0.200643702358238	0.270799302329467	0	1	1	WP_000465010.1
ABUW_RS15470	0.000654494483115478	-0.14170283568272	0.133670687498771	0	1	1	WP_000025826.1
ABUW_RS15475	8.30521507326984e-05	0.0740222686139013	0.166420703175182	0	1	1	WP_000470123.1
ABUW_RS15480	2.24553734147456e-05	0.42778478141519	0.206023850928122	0	1	1	WP_000208307.1
ABUW_RS15485	3.56239214120836e-05	0.176540530371232	0.177485187862609	0	1	1	WP_001103910.1
ABUW_RS15490	1.02051401166027e-05	0.33672609938836	0.275511400163954	0	1	1	WP_001206374.1
ABUW_RS15495	1.15635421086237e-05	0.291806150590421	0.343031894749333	0	1	1	WP_000639507.1
ABUW_RS15500	7.71112207550392e-06	0.309156362623525	0.314450073156863	0	1	1	WP_000650927.1
ABUW_RS15505	6.6784460347727e-06	0.0140834484595899	0.331541016216458	0	1	1	WP_000876111.1
ABUW_RS15510	8.72391582943422e-06	0.164872027481922	0.247643088167695	0	1	1	WP_001142572.1
ABUW_RS15515	0.000141056811769811	-0.278348944895581	0.256592125962106	0	1	1	WP_000249482.1
ABUW_RS15520	0.000874580408002779	-0.220605428735838	0.203745579935638	0	1	1	WP_000735356.1
ABUW_RS15525	0.000411737873371069	-0.22052792799544	0.216759786129372	0	1	1	WP_000031355.1
ABUW_RS15530	8.61439246292318e-06	0.312181377609921	0.237224132764039	0	1	1	WP_000572819.1
ABUW_RS15535	5.31046307670816e-06	0.408654289832727	0.274900028109179	0	1	1	WP_000807295.1
ABUW_RS15540	1.42032975194113e-05	0.263329126508423	0.231722571502985	0	1	1	WP_085920663.1
ABUW_RS15545	3.30379416974569e-05	0.135440025246289	0.179052049926128	0	1	1	WP_001136631.1
ABUW_RS15550	3.95095226381018e-05	0.0295641848649802	0.176615441170007	0	1	1	WP_001033441.1
ABUW_RS15555	2.22376933173041e-05	0.144061691374567	0.203810883030885	0	1	1	WP_001012249.1
ABUW_RS15560	6.1186928640418e-05	0.012901749656626	0.170026505368937	0	1	1	WP_000403826.1
ABUW_RS15565	2.94594867633946e-05	0.166330242797301	0.197465544612686	0	1	1	WP_000383636.1
ABUW_RS15570	1.12283253007299e-05	0.124036363151526	0.221077310150847	0	1	1	WP_000749505.1
ABUW_RS15575	4.3747229001968e-05	-0.0499508306626235	0.168865977329842	0	1	1	WP_000421129.1
tcuA	3.35567912620539e-05	0.174563530367751	0.2007273351486	0	1	1	WP_000543954.1
tcuB	2.65206377167545e-05	0.176029791652256	0.206163803862096	0	1	1	WP_000994366.1
ABUW_RS15590	9.86532430343345e-05	-0.0421223020443543	0.194566686157513	0	1	1	WP_000501127.1
ABUW_RS15595	0.000173423156672415	0.0333824460826715	0.20200252466784	0	1	1	WP_001058249.1
ABUW_RS15600	0.000405444890404179	-0.132428295887461	0.168924113006658	0	1	1	WP_001984166.1
ABUW_RS15605	4.01306521139175e-05	0.202665837918227	0.194090589222411	0	1	1	WP_001254610.1
ABUW_RS15610	0.000133510150447748	0.22444926026278	0.175814133939955	0	1	1	WP_000843791.1
add	0.00020311006941096	0.210915294629675	0.166968415805516	0	1	1	WP_000629034.1
ABUW_RS15620	1.48989678887541e-05	0.52724881410224	0.249766212500292	0	1	1	no data
ABUW_RS15625	2.29096645402109e-08	-0.825158223898045	1.68448439960456	0	1	1	no data
ABUW_RS15630	2.76044127120124e-05	0.181827759881037	0.217555256840159	0	1	1	no data
ABUW_RS15635	3.2671687724876e-06	0.0637151925566693	0.335486968806598	0	1	1	no data
nadA	0.000173632564774733	-0.0246605328434235	0.141753435463992	0	1	1	WP_001278262.1
argJ	0.000246676539404287	0.0192059448650423	0.140166928037872	0	1	1	WP_000268130.1
ABUW_RS15650	6.10737714817449e-05	0.0656574421265377	0.16775793860614	0	1	1	WP_000927483.1
ABUW_RS15655	4.73862598156167e-05	0.104880545124321	0.181811258616347	0	1	1	WP_000312237.1
ABUW_RS15660	0.000147686375467592	0.0855152347168286	0.154397261502566	0	1	1	WP_001131888.1
ABUW_RS15665	0.000109346327578552	0.0880840735378112	0.178253476250377	0	1	1	WP_001223264.1
ABUW_RS15670	0.000450593591468297	0.104384792392564	0.13777853247356	0	1	1	WP_000018553.1
ABUW_RS15675	0.000144561920088148	-0.0416341217156107	0.158570857623208	0	1	1	WP_000174928.1
ABUW_RS15680	9.49426586457116e-05	0.0306544506678238	0.160504349156008	0	1	1	WP_000216423.1
rpe	0.000209986428956801	0.028446958527023	0.138947970122327	0	1	1	WP_000043044.1
ABUW_RS15690	2.36275413973319e-05	0.169217533222721	0.215806051440865	0	1	1	WP_000843451.1
fghA	0.000171221176849322	0.133654221225839	0.155977102775592	0	1	1	WP_001176408.1
ABUW_RS15700	0.000339304588970212	0.0358724460545617	0.134995079853455	0	1	1	WP_000566251.1
ABUW_RS15705	6.77840705938243e-05	0.0627853884171896	0.173607861076302	0	1	1	WP_000551171.1
tsaB	0.000111813551382166	-0.0612570407953979	0.154230758683397	0	1	1	WP_000770256.1
ABUW_RS15715	5.39333763976812e-05	0.151640925811744	0.177404865035619	0	1	1	WP_085920661.1
ABUW_RS15720	5.9441308372455e-05	0.159790406281327	0.163104247188752	0	1	1	WP_002000136.1
ABUW_RS15725	7.15077569767474e-05	-0.0804921255688692	0.161250309788442	0	1	1	WP_000006665.1
ABUW_RS15730	0.000219643644727577	0.156427761295213	0.147551810095408	0	1	1	WP_001035109.1
filE	9.82101373745085e-05	0.107370617433183	0.164603212571841	0	1	1	WP_052692485.1
ABUW_RS15740	0.000220396769602183	0.102232130023233	0.143807307375687	0	1	1	WP_003111848.1
ABUW_RS15745	0.000182896160997975	0.171079204088987	0.159726003288117	0	1	1	WP_000370427.1
ABUW_RS15750	8.49636616462038e-05	0.232594162821693	0.176811327843646	0	1	1	no_data
ABUW_RS15755	0.000449625243058337	-0.0043877108884855	0.141136644200886	0	1	1	WP_000781588.1
ABUW_RS15760	0.00015178317641927	0.328130517817086	0.220715700690386	0	1	1	WP_002017587.1
hisC	0.000310767083163841	0.115509502421848	0.150555326052341	0	1	1	WP_000218880.1
hisD	0.000693028297883151	0.115796317328875	0.135847351991422	0	1	1	WP_001253727.1
hisG	0.000331392046949556	0.12624747312147	0.142502534982556	0	1	1	WP_001000724.1
murA	0.000643763575821368	0.127699981962153	0.141996697818217	0	1	1	WP_000357156.1
ibaG	0.000115236967284186	0.187988566811113	0.156066272903374	0	1	1	WP_001083680.1
raiA	0.000494863111963175	0.282108515813397	0.160354413255839	0	1	1	WP_001167461.1
ABUW_RS15795	0.000692975566153538	0.141705284361522	0.168079999756619	0	1	1	WP_000778208.1
ABUW_RS15805	0.000161386540734766	-2.48781564238794	1.15821833275238	-0.421177621345965	NA	NA	no data
ABUW_RS15810	0	NA	NA	NA	NA	NA	no data
ABUW_RS15815	2.18885590865591e-07	5.08955261975637	1.30068010442692	2.37533626388298	0.0175329693106488	1	no data
ABUW_RS15820	7.21344529662728e-05	-1.13433211559363	0.873494650617128	0	NA	NA	no data
ABUW_RS15825	0.000185082161011135	-0.0429569494652321	0.148333766485501	0	1	1	WP_001109851.1
gigA	0.000169970522033814	0.070937618686996	0.143542311864526	0	1	1	WP_000273589.1
gigB	0.000409369270272068	0.00679921702658062	0.133247028656629	0	1	1	WP_000103065.1
ABUW_RS15840	0.000364523526478272	-0.00507184142062514	0.14210425667548	0	1	1	WP_000177091.1
ABUW_RS15845	9.79864892227506e-05	-0.0304715761813866	0.175888019158101	0	1	1	WP_000266123.1
ABUW_RS15850	4.43802831475234e-05	0.0997263396517388	0.203146119196645	0	1	1	WP_000371731.1
ABUW_RS15855	3.65296098255501e-05	-0.0649228688264716	0.220739114836099	0	1	1	WP_000051122.1
gspE	0.000140999175537051	0.0908326056565207	0.144936319991275	0	1	1	WP_001166321.1
ABUW_RS15865	8.60547610480915e-05	0.064061689650965	0.175975322506037	0	1	1	WP_000462729.1
ABUW_RS15870	7.19012338869375e-05	0.103995027938383	0.156530999196233	0	1	1	WP_000785635.1
ABUW_RS15875	0.000375075403452556	0.0632669859316523	0.150054228847227	0	1	1	WP_000276867.1
polA	0.000356149620658793	0.0833136023818282	0.134388443119407	0	1	1	WP_001134663.1
ABUW_RS15885	5.32680238625339e-05	-0.0771346494142978	0.161334611508346	0	1	1	WP_000501183.1
proC	0.000121446477593329	0.0666836044303267	0.1500388610586	0	1	1	WP_085916948.1
tilS	8.58451580475707e-05	0.0839171214941444	0.15800809416904	0	1	1	WP_012300732.1
ABUW_RS15900	0.000211295489560327	-0.194882590898884	0.144285611299926	0	1	1	WP_000710403.1
ppx	0.000241651090287258	0.132572561527076	0.141881063981264	0	1	1	WP_001279275.1
trxA	0.000135350407703551	-0.19350631588569	0.170962246799475	0	1	1	WP_001276875.1
rho	0.0015530590153066	0.065798482425035	0.129269874998202	0	1	1	WP_001054522.1
ABUW_RS20315	2.16970352062307e-05	0.0359181839665564	0.20091110332335	0	1	1	WP_001987120.1
ABUW_RS15920	0.000504964801261734	-0.249144509345339	0.203354892287841	0	1	1	WP_000897689.1
ABUW_RS15925	0.000152564067260471	-0.0406092386739667	0.154202632388329	0	1	1	WP_000126166.1
pheT	0.000727483295652385	-0.0188595911906321	0.128137620022806	0	1	1	WP_000703078.1
pheS	0.000278233614874159	0.0821507951763845	0.133032927276827	0	1	1	WP_000050951.1
ABUW_RS15940	0.000220689935502286	0.173204266258164	0.179229888459457	0	1	1	WP_001207236.1
ABUW_RS15945	8.71920817156186e-05	0.156912487781831	0.207824695785053	0	1	1	WP_000639559.1
rplT	0.00120603377936982	-0.400030924544411	0.210327933432233	0	1	1	WP_000124858.1
rpmI	0.000194128433121661	-0.512916350354068	0.218861343927505	0	1	1	WP_001096359.1
ABUW_RS20665	3.9079203770689e-06	0.347221001684653	0.361894331616503	0	1	1	no_data
nreB	7.34716440385846e-05	0.139885998884617	0.165673956968338	0	1	1	WP_001169060.1
ABUW_RS15965	2.22767650864115e-05	0.165663736200545	0.199337779439091	0	1	1	WP_000954152.1
ABUW_RS15970	8.16739740767709e-05	0.02305233145782	0.153101202417969	0	1	1	WP_000566579.1
infC	0.00042205632973477	-0.111425404212552	0.143484306721663	0	1	1	WP_012297364.1
thrS	0.000822636973977705	-0.0398824012755251	0.125389074380841	0	1	1	WP_001121792.1
ABUW_RS15985	0.000109228089496223	0.107126127430449	0.177559416678711	0	1	1	WP_000253062.1
ABUW_RS15990	8.14351192597736e-05	0.11944568934205	0.163345002352101	0	1	1	WP_000124015.1
ABUW_RS15995	7.04090505462002e-05	0.203895550985598	0.161908777968412	0	1	1	WP_000567533.1
rapZ	0.000196145199806076	0.0745868058196193	0.149786371576093	0	1	1	WP_000821671.1
panC	0.000104950377224428	0.00587909889167855	0.162060237842232	0	1	1	WP_000846362.1
panB	0.000125459585226846	-0.00679001560732924	0.149141581242618	0	1	1	WP_000624763.1
folK	6.87987859961713e-05	0.108537741833291	0.161822826113945	0	1	1	WP_000219215.1
pcnB	0.000298789920342468	0.0296418096542889	0.139006295967864	0	1	1	WP_001194201.1
ABUW_RS16025	2.18896894721061e-05	0.203535916860821	0.194183023762766	0	1	1	WP_001200131.1
mazG	2.03175154174935e-05	0.426991503782512	0.200402098624736	0	1	1	WP_000359493.1
ABUW_RS16035	3.48452012747964e-05	0.102936589013642	0.19903084451423	0	1	1	WP_000682841.1
ABUW_RS16040	0.000639554954266615	0.0309395995755134	0.135054582495538	0	1	1	WP_000259109.1
rlmD	0.000165723070418207	0.0578931721851788	0.135781288898817	0	1	1	WP_000813073.1
ABUW_RS16050	8.05926335885455e-05	0.130633762968166	0.162406779535774	0	1	1	WP_001212165.1
cysM	9.40203168178437e-05	-0.0347431834314352	0.148852988417257	0	1	1	WP_000072604.1
ABUW_RS16060	0.000206134466934271	0.158677316081757	0.141063465101313	0	1	1	WP_000064534.1
ABUW_RS16065	0.000104189235124286	-0.00689464156509993	0.153926442356496	0	1	1	WP_001196724.1
ABUW_RS16070	7.98442454024122e-05	-0.0320223097964612	0.156425312212806	0	1	1	WP_001008361.1
ABUW_RS16075	0.000181022492774042	0.166512826416263	0.157373557225829	0	1	1	WP_000532989.1
rsfS	0.000643992152801415	-0.301279402931196	0.145442383364261	0	1	1	WP_001047580.1
ABUW_RS16085	0.000240032367537936	0.0486626125217165	0.154862841555009	0	1	1	WP_000697823.1
ABUW_RS16090	0.000410418599612718	-0.0169818366910809	0.169893567902141	0	1	1	WP_000394405.1
ABUW_RS16095	5.60334163582136e-05	0.287374265195718	0.216651215555651	0	1	1	WP_000230434.1
ABUW_RS16100	0.000296530017283393	0.0618259610530324	0.150035016185938	0	1	1	WP_001165468.1
ABUW_RS16105	5.09458598232811e-05	0.1541097703758	0.19504270326865	0	1	1	WP_000703589.1
ABUW_RS16110	1.50000098357273e-05	0.129188253813942	0.221999494747397	0	1	1	WP_001031016.1
ABUW_RS16115	7.52388346923344e-05	0.0722363921576442	0.164029437797605	0	1	1	WP_000106691.1
ABUW_RS16120	0.000294701256469178	0.0794479495157049	0.176523158178763	0	1	1	WP_001182927.1
ABUW_RS16125	0.000387988186301378	0.114174249617045	0.151209942316016	0	1	1	WP_000482796.1
ABUW_RS16130	0.000177320506562194	0.185289459223334	0.15887691976324	0	1	1	WP_001260877.1
ABUW_RS16135	0.000247791744856366	0.116608030114246	0.162674769172275	0	1	1	WP_004571201.1
ABUW_RS16140	5.86013440386705e-05	0.316669741941722	0.202834252742104	0	1	1	WP_000853613.1
ABUW_RS16145	3.0930071621742e-05	0.0469811712551237	0.190708848001742	0	1	1	WP_001221580.1
ABUW_RS16150	5.45578490098439e-05	0.191670833340228	0.166753421545422	0	1	1	WP_000149046.1
ABUW_RS16155	0.000201880319658625	0.12408274254028	0.148082742866867	0	1	1	WP_000349575.1
ABUW_RS16160	9.22053745399715e-06	0.341118734024522	0.256258656623333	0	1	1	WP_000689220.1
ABUW_RS16165	1.63488324385113e-05	0.0638195204659298	0.199767955633252	0	1	1	WP_001067742.1
ABUW_RS16170	4.08765521277317e-05	0.101383567421018	0.183744632233455	0	1	1	WP_000930100.1
ABUW_RS16175	7.45472679103927e-06	0.232833782287674	0.246177671515255	0	1	1	WP_005116050.1
ABUW_RS16180	1.13287872547757e-05	0.310255985138498	0.225858755133371	0	1	1	WP_000732630.1
ABUW_RS16185	1.69988761985056e-05	0.0786146752551573	0.209154207563558	0	1	1	WP_001991904.1
ABUW_RS16190	3.90964665814153e-06	-0.150401678046211	0.28347489940999	0	1	1	WP_000405166.1
ABUW_RS16195	5.66214129965158e-05	0.0878064772521282	0.181768259468903	0	1	1	WP_001993743.1
ABUW_RS16200	2.6035650725354e-05	0.183501202948286	0.197102873395736	0	1	1	WP_000790979.1
ABUW_RS16205	2.81524060118617e-05	0.200788052381392	0.188485869640165	0	1	1	WP_001995220.1
ABUW_RS16210	0.000109027459994627	0.209277433569236	0.164623883105541	0	1	1	WP_000179572.1
ABUW_RS16215	9.64261392179251e-05	0.649603880895942	0.269076366375733	0	1	1	WP_000838837.1
ABUW_RS16220	8.6089699430153e-05	0.148939338520643	0.175746500560451	0	1	1	WP_000170388.1
ABUW_RS16225	1.65747709870669e-05	0.112031820307773	0.212831637866761	0	1	1	WP_000538009.1
ABUW_RS16230	8.92382009190214e-05	0.121195546574512	0.163246733874608	0	1	1	WP_000534868.1
dusA	0.000114858236471703	0.0244165655646023	0.147109995927514	0	1	1	WP_024432485.1
ABUW_RS16240	0.000333480585217605	0.160088505286546	0.173262048448911	0	1	1	WP_000587862.1
ABUW_RS16245	0.00027394356801979	0.272061079194264	0.194582159853189	0	1	1	WP_001985467.1
ABUW_RS20320	1.82328677443867e-05	0.154477233887088	0.294045228934644	0	1	1	WP_001984446.1
ABUW_RS16250	0.000153997521466841	0.180768777806566	0.153759883114255	0	1	1	WP_000130929.1
acnA	0.00145232413411525	-0.0173209732016741	0.135157458619952	0	1	1	WP_001151980.1
ABUW_RS16260	4.67534226629486e-05	0.264279820600735	0.17090793043994	0	1	1	WP_000549985.1
ABUW_RS16265	9.7536315630315e-05	0.0667244593932167	0.150737180170608	0	1	1	WP_000958109.1
ABUW_RS16270	4.18415413100378e-05	0.296647894682701	0.184348516762777	0	1	1	WP_001054081.1
ABUW_RS16275	0.000151717034149041	-0.0167752106598869	0.148947857513179	0	1	1	WP_000008538.1
ABUW_RS16280	6.11992778857356e-05	0.1896431548992	0.164382382956576	0	1	1	WP_000037364.1
ABUW_RS16285	3.60535096242325e-05	0.195718109496962	0.286300548679772	0	1	1	WP_000043984.1
ABUW_RS16290	3.69349073190831e-05	0.291340277124043	0.211922968506474	0	1	1	WP_000122215.1
ABUW_RS16295	0.000285327446619943	0.157623780635361	0.156867364607167	0	1	1	WP_000510213.1
ilvC	0.000554617302932977	0.184289248883733	0.137570354329668	0	1	1	WP_001165443.1
ilvN	0.000176577227071038	0.215819754173227	0.170814105653555	0	1	1	WP_001215920.1
ABUW_RS16310	0.00127964758652463	0.0875164335896328	0.136164437866502	0	1	1	WP_000422094.1
ABUW_RS16315	1.81429498081395e-05	0.2570877239433	0.220954619779974	0	1	1	WP_001054464.1
leuS	0.000712517769593807	-0.0264473075027575	0.127264585262464	0	1	1	WP_000155773.1
ABUW_RS16325	0.00016318581937142	-0.129829741967919	0.143553824997767	0	1	1	WP_000549818.1
holA	0.000130866497276617	0.112588215008347	0.154261706443266	0	1	1	WP_000762831.1
ABUW_RS16335	0.00101875023204276	0.227450999548787	0.192840677046334	0	1	1	WP_001124213.1
ABUW_RS16340	0.00102615312447254	0.241743205911548	0.169761641032819	0	1	1	WP_000165905.1
ABUW_RS16350	0.00015050173437604	0.135875617543805	0.148827705985086	0	1	1	WP_002027450.1
ABUW_RS16355	0.000541304490008384	0.0656623209575144	0.134083576196317	0	1	1	WP_001191565.1
orn	8.10204649975901e-05	0.0825705665313157	0.155902837109146	0	1	1	WP_000099436.1
rsgA	0.000194356910303189	0.183595093249417	0.161958376631149	0	1	1	WP_001173998.1
ABUW_RS16370	0.000270226955141437	-0.275163706457278	0.176834508592777	0	1	1	WP_000443006.1
grxC	0.000261832022960715	-0.279174552269369	0.177994592517171	0	1	1	WP_000729828.1
secB	0.000347696746010533	-0.172156773554271	0.178513857087951	0	1	1	WP_001288260.1
ABUW_RS16385	7.33010439097643e-05	0.0729733549952663	0.160951653074197	0	1	1	WP_001085070.1
der	0.000561759614544031	-0.0318367810497705	0.139661336405957	0	1	1	WP_000805592.1
bamB	0.000474353741006269	0.0417396331856241	0.129290949471038	0	1	1	WP_001072119.1
ABUW_RS16400	0.000134135817947307	0.11686335615058	0.156797667301401	0	1	1	WP_000058788.1
hisS	0.000283391073349672	0.0163068313430692	0.128285195136471	0	1	1	WP_000095254.1
ispG	0.000329216200242287	0.0224427373800513	0.135134787876879	0	1	1	WP_000572095.1
ABUW_RS16415	0.000241365019289391	0.111190471931489	0.144846126181911	0	1	1	WP_000405163.1
pilW	0.000270472417808673	0.132086998244559	0.150200308990222	0	1	1	WP_005136899.1
rlmN	0.000728331770274839	-0.0514757988658126	0.127261767555001	0	1	1	WP_000093084.1
ndk	0.000281297175923774	0.0852650535058607	0.151033728391174	0	1	1	WP_000963851.1
iscX	8.19546877230355e-05	0.283910104498939	0.18290880265698	0	1	1	WP_000524329.1
ABUW_RS16440	0.000147154713793182	0.215189102840416	0.172313662257174	0	1	1	WP_000669565.1
ABUW_RS16445	5.369467551486e-05	0.10496785319431	0.199445514625088	0	1	1	WP_001991191.1
ABUW_RS16450	0.000567838316737678	0.160776576382582	0.134882010745085	0	1	1	WP_000776302.1
nagZ	0.000100955786846457	0.0256368301972836	0.151881999776709	0	1	1	WP_000578593.1
ABUW_RS16460	9.76941618201025e-05	0.101286313528643	0.161611758681437	0	1	1	WP_000191936.1
ABUW_RS16465	0.000290678573479045	0.169159255917089	0.162981347246602	0	1	1	WP_001084480.1
ABUW_RS16470	0.000323168767127268	0.00741293773704918	0.140052523514015	0	1	1	WP_001154158.1
ABUW_RS16475	0.000213509385422836	0.00476611146924872	0.140403439382602	0	1	1	WP_001072702.1
ABUW_RS16480	7.5337403598272e-05	0.141946905743479	0.159759762792833	0	1	1	WP_001985569.1
ABUW_RS16485	0.000200631016864395	-0.012630194641364	0.141024919463042	0	1	1	WP_000450961.1
eda	0.00014762992786034	-0.0445822925591935	0.160931736962384	0	1	1	WP_000034283.1
edd	0.000593314992041891	0.0238313587941006	0.136964682813931	0	1	1	WP_000365488.1
ABUW_RS16500	0.000208432895227655	0.233017667079955	0.162711877332964	0	1	1	WP_000236000.1
pta	0.000306986950662019	0.225968404299614	0.17825341788735	0	1	1	WP_001092295.1
ABUW_RS16510	0.000503611797130446	-0.00619953597830307	0.134288527128024	0	1	1	WP_000207467.1
ABUW_RS16515	6.37938178019073e-05	0.191683667377272	0.15900215915952	0	1	1	WP_000155519.1
ABUW_RS16520	9.0447682646002e-05	0.0127378360737065	0.173759495472745	0	1	1	WP_001269736.1
clpX	0.0018170861176237	-0.119921193132543	0.146645367568183	0	1	1	WP_001289250.1
clpP	0.000824584769591221	0.0629149937205945	0.136549740649484	0	1	1	WP_000289452.1
